x,y
-7.291678065341592,3.3376172201579255
-7.291019652209197,3.3389969300646185
-7.290361559960699,3.3403761074552945
-7.289703782430704,3.3417547630831472
-7.289046314963572,3.343132908089929
-7.288389150906317,3.3445105524879084
-7.287732286315881,3.345887707204662
-7.287075715462223,3.34726438214156
-7.286419434159778,3.348640587620756
-7.285763436857284,3.3500163331307764
-7.285107719551758,3.351391628592206
-7.284452276895617,3.352766483110913
-7.283797104436755,3.3541409059517626
-7.283142197481391,3.3555149060513023
-7.282487552451793,3.3568884926092966
-7.281833164392151,3.3582616740147406
-7.281179029052888,3.3596344587497367
-7.280525141458398,3.361006854779508
-7.279871498438693,3.3623788706456863
-7.279218095877273,3.363750514282598
-7.278564930774695,3.36512179391288
-7.27791199874558,3.3664927169700314
-7.277259296992155,3.3678632913867217
-7.276606821322919,3.369233524310813
-7.275954569121227,3.3706034233910422
-7.2753025363746024,3.371972995497829
-7.274650720636362,3.3733422480054753
-7.273999118068056,3.3747111875188303
-7.273347725843696,3.3760798209144878
-7.272696540732695,3.377448154732452
-7.2720455600631055,3.3788161955950393
-7.271394780774184,3.3801839498012556
-7.2707442003607285,3.3815514237373034
-7.270093815926558,3.382918623471335
-7.269443624879914,3.384285555056392
-7.26879362385152,3.38565222406681
-7.268143812019897,3.387018637034758
-7.267494186386029,3.3883847994157534
-7.266844744958006,3.3897507169627743
-7.26619548530982,3.3911163951109926
-7.2655464062746296,3.392481839708424
-7.264897505130203,3.393847055807364
-7.264248780184592,3.395212048776148
-7.263600229293612,3.3965768236678544
-7.262951850920541,3.3979413856791605
-7.262303643060978,3.399305739684782
-7.261655604275891,3.4006698906912267
-7.261007732690121,3.402033843402946
-7.260360026700745,3.403397602531221
-7.259712483865728,3.4047611723180715
-7.259065104361303,3.406124558026232
-7.258417886118089,3.4074877638481627
-7.2577708287416245,3.4088507945950877
-7.257123930251651,3.4102136542962382
-7.2564771903593925,3.411576347610556
-7.255830607175645,3.412938878411217
-7.2551841798077445,3.414301250909286
-7.254537906940339,3.4156634690387624
-7.253891787518319,3.417025536756973
-7.253245819621398,3.4183874575626776
-7.252600003930881,3.41974923598426
-7.251954338815664,3.421110875471509
-7.251308824328461,3.4224723801143413
-7.250663458896731,3.4238337532229712
-7.250018241707016,3.425194998352134
-7.249373170385704,3.4265561183100943
-7.248728246421551,3.4279171174881666
-7.248083468406647,3.42927799895715
-7.24743883666862,3.430638766458965
-7.246794349865991,3.431999422945336
-7.2461500083773895,3.433359972036816
-7.245505810911883,3.4347204165699
-7.244861757156471,3.436080759729281
-7.244217846398512,3.4374410044648616
-7.243574079135597,3.4388011541783765
-7.242930454126294,3.440161211461969
-7.242286970138801,3.441521178849321
-7.241643626335633,3.4428810589817247
-7.241000423984788,3.4442408553422106
-7.240357361127175,3.445600569972215
-7.239714438008301,3.446960205798062
-7.239071653323783,3.4483197650272785
-7.238429008618988,3.4496792510318772
-7.237786502038653,3.4510386656751395
-7.237144134092867,3.4523980117761717
-7.236501904338124,3.4537572916968484
-7.235859813523762,3.4551165082563635
-7.235217860605009,3.456475663456115
-7.234576045485289,3.457834759653855
-7.2339343669059515,3.459193798660605
-7.233292824432225,3.4605527825957334
-7.232651417475547,3.4619117134649113
-7.232010145782006,3.4632705933714383
-7.231369007981289,3.46462942389557
-7.2307280054307315,3.4659882077424347
-7.230087136972144,3.4673469464981963
-7.229446402407398,3.4687056421172193
-7.228805801244954,3.4700642963859303
-7.228165334395244,3.4714229116521533
-7.227525001630079,3.4727814897348948
-7.226884801931012,3.4741400320806703
-7.226244734003861,3.4754985399790717
-7.225604799370717,3.476857015883753
-7.22496499696713,3.4782154611088303
-7.224325328675055,3.479573878188877
-7.223685793664584,3.480932268467317
-7.223046392062378,3.482290633661066
-7.222407123715096,3.4836489753341335
-7.221767987652837,3.4850072946682595
-7.221128983490574,3.4863655930654844
-7.220490113109075,3.4877238728592412
-7.219851375682288,3.4890821351977777
-7.219212772327155,3.4904403820292575
-7.218574302217542,3.4917986144434763
-7.2179359654740844,3.4931568339039867
-7.217297761978338,3.4945150417440574
-7.216659691871173,3.4958732393792253
-7.216021755038023,3.497231428088962
-7.215383952593733,3.498589609648324
-7.2147462827681625,3.499947784578328
-7.2141087453424575,3.5013059540368716
-7.2134713399553085,3.5026641190944496
-7.212834067695359,3.5040222814108586
-7.212196928470132,3.505380442121546
-7.21155992245355,3.506738602452834
-7.210923049558971,3.508096763493816
-7.2102863109351425,3.5094549268380484
-7.209649705737245,3.5108130932091974
-7.209013234117808,3.5121712637304605
-7.208376895990026,3.5135294394036487
-7.207740690354742,3.5148876208244473
-7.207104615871978,3.5162458084220893
-7.206468675338152,3.5176040043565515
-7.20583286795667,3.518962209248695
-7.205197193929371,3.5203204241212513
-7.204561653198098,3.521678649867757
-7.203926247034441,3.523036887925839
-7.203290974621458,3.5243951388307346
-7.202655837214282,3.5257534039764877
-7.202020833949027,3.527111683843011
-7.2013859648636425,3.5284699792745426
-7.200751228849717,3.5298282906138376
-7.200116627078304,3.531186619150745
-7.199482159504474,3.5325449656431553
-7.198847827408442,3.5339033313960804
-7.1982136299335275,3.5352617167944973
-7.197579567281317,3.53662012265517
-7.1969456394140625,3.5379785496771974
-7.19631184531234,3.539336998134039
-7.195678184671894,3.5406954685851653
-7.195044659831226,3.542053962690712
-7.1944112699932425,3.5434124807740863
-7.1937780154216915,3.544771023592636
-7.193144895037214,3.5461295913226873
-7.192511909939301,3.5474881850492546
-7.191879060146647,3.5488468053857227
-7.191246347090629,3.5502054535312038
-7.1906137699747505,3.5515641297324625
-7.18998132893804,3.5529228346183275
-7.189349022914972,3.5542815682989413
-7.188716854460312,3.5556403323963925
-7.1880848228043,3.5569991271223538
-7.187452928281943,3.558357953140633
-7.186821170952212,3.5597168109897086
